ts,station_id,event_type,details
65017,4,quality_fail,{'severity': 0.06519220347552032}
65018,9,quality_fail,{'severity': 0.1655722139300737}
65033,0,quality_fail,{'severity': 0.18268256030111177}
65036,8,quality_fail,{'severity': 0.0945073516392354}
65040,9,quality_fail,{'severity': 0.22073992666575676}
65040,10,quality_fail,{'severity': 0.08233128788536224}
65053,12,quality_fail,{'severity': 0.17797650060354372}
65055,11,quality_fail,{'severity': 0.2479306166813045}
65062,8,quality_fail,{'severity': 0.06872197178067212}
65065,8,quality_fail,{'severity': 0.03556537468743354}
65072,4,quality_fail,{'severity': 0.23312151915324833}
65076,4,quality_fail,{'severity': 0.23225401892650413}
65092,16,breakdown,{'downtime': 221}
65096,10,quality_fail,{'severity': 0.13850803183719473}
65099,3,quality_fail,{'severity': 0.1398552765224176}
65102,7,quality_fail,{'severity': 0.31102307514275246}
65105,10,quality_fail,{'severity': 0.07477206987326328}
65115,10,quality_fail,{'severity': 0.30040771884414685}
65118,4,quality_fail,{'severity': 0.09999805791216133}
65122,11,quality_fail,{'severity': 0.22507347970854794}
65125,2,quality_fail,{'severity': 0.07334150005857318}
65128,46,breakdown,{'downtime': 38}
65141,5,quality_fail,{'severity': 0.07353683331907944}
65147,6,quality_fail,{'severity': 0.38441337893509986}
65148,4,quality_fail,{'severity': 0.5019895719648435}
65149,4,quality_fail,{'severity': 0.21106957316980945}
65154,10,quality_fail,{'severity': 0.43492945458401955}
65155,9,quality_fail,{'severity': 0.4140017574134278}
65161,7,quality_fail,{'severity': 0.17334512796589432}
65165,11,quality_fail,{'severity': 0.16649139834817758}
65169,11,quality_fail,{'severity': 0.32289301260750713}
65174,9,quality_fail,{'severity': 0.30824950227414405}
65178,7,quality_fail,{'severity': 0.18493073380304736}
65183,3,quality_fail,{'severity': 0.25998387758890285}
65186,10,quality_fail,{'severity': 0.0794035239179731}
65202,6,quality_fail,{'severity': 0.2862533700208617}
65206,0,quality_fail,{'severity': 0.103309452688455}
65211,11,quality_fail,{'severity': 0.14305772509455833}
65220,8,quality_fail,{'severity': 0.14295049834111576}
65225,3,quality_fail,{'severity': 0.3620226759713929}
65231,11,quality_fail,{'severity': 0.09138626366588853}
65241,5,quality_fail,{'severity': 0.12347056278063957}
65242,0,quality_fail,{'severity': 0.30997167709465695}
65249,4,quality_fail,{'severity': 0.13900555660423042}
65249,9,quality_fail,{'severity': 0.1622322090210459}
65260,7,quality_fail,{'severity': 0.30277277546870246}
65266,5,quality_fail,{'severity': 0.09019313566123875}
65272,1,quality_fail,{'severity': 0.2352597844515905}
65275,10,quality_fail,{'severity': 0.20130850885398516}
65285,9,quality_fail,{'severity': 0.07450248618091171}
65286,11,quality_fail,{'severity': 0.060861982007561044}
65293,1,quality_fail,{'severity': 0.08882560003640323}
65294,11,quality_fail,{'severity': 0.1655218781040104}
65296,3,quality_fail,{'severity': 0.2814663372128506}
65307,6,quality_fail,{'severity': 0.34899602479484193}
65311,12,quality_fail,{'severity': 0.11360110356198455}
65332,2,quality_fail,{'severity': 0.18562817855690786}
65332,4,quality_fail,{'severity': 0.047019390494011895}
65337,2,quality_fail,{'severity': 0.0724236131643796}
65342,2,quality_fail,{'severity': 0.015175447061709816}
65352,23,breakdown,{'downtime': 17}
65359,11,quality_fail,{'severity': 0.1287794196836911}
65368,1,quality_fail,{'severity': 0.08318802992264551}
65370,3,quality_fail,{'severity': 0.2170528635791866}
65370,5,quality_fail,{'severity': 0.11308539942459342}
65371,7,quality_fail,{'severity': 0.18594443757580373}
65387,10,quality_fail,{'severity': 0.18516683331393563}
65388,9,quality_fail,{'severity': 0.0988908210821767}
65405,6,quality_fail,{'severity': 0.3197173117051259}
65414,10,quality_fail,{'severity': 0.29392969872337027}
65415,8,quality_fail,{'severity': 0.270758636915592}
65415,9,quality_fail,{'severity': 0.23419406347753746}
65425,2,quality_fail,{'severity': 0.09894617239682978}
65428,7,quality_fail,{'severity': 0.010492680377301004}
65442,1,quality_fail,{'severity': 0.15844271734575827}
65460,4,quality_fail,{'severity': 0.014757843215645845}
65467,6,quality_fail,{'severity': 0.3089407776838332}
65475,2,quality_fail,{'severity': 0.08528208765159025}
65492,9,quality_fail,{'severity': 0.2581255734588941}
65500,7,quality_fail,{'severity': 0.26343592680913896}
65502,0,quality_fail,{'severity': 0.1725105272260318}
65502,1,quality_fail,{'severity': 0.18219109888557292}
65515,3,quality_fail,{'severity': 0.18000165650430366}
65517,0,quality_fail,{'severity': 0.13931392280030755}
65520,2,quality_fail,{'severity': 0.18190078216833477}
65549,0,quality_fail,{'severity': 0.07363690110566898}
65551,8,quality_fail,{'severity': 0.0757283856485217}
65560,4,quality_fail,{'severity': 0.12421113223339174}
65568,7,quality_fail,{'severity': 0.3056750002402133}
65572,7,quality_fail,{'severity': 0.04519137973360632}
65581,0,quality_fail,{'severity': 0.2874056429352623}
65583,2,quality_fail,{'severity': 0.10749268789217238}
65583,4,quality_fail,{'severity': 0.22318085823396452}
65592,4,quality_fail,{'severity': 0.13158027196657512}
65594,8,quality_fail,{'severity': 0.26679806838000597}
65600,7,quality_fail,{'severity': 0.08566602867948866}
65601,5,quality_fail,{'severity': 0.014250236652152946}
65609,0,quality_fail,{'severity': 0.1626069058519446}
65611,1,quality_fail,{'severity': 0.11575456779738662}
65619,5,quality_fail,{'severity': 0.2491477515066341}
65619,12,quality_fail,{'severity': 0.07902815945185813}
65626,9,quality_fail,{'severity': 0.04418913374000035}
65635,4,quality_fail,{'severity': 0.22337818774685608}
65636,11,quality_fail,{'severity': 0.10467885596157875}
65637,16,breakdown,{'downtime': 528}
65638,0,quality_fail,{'severity': 0.25858021363547445}
65647,4,quality_fail,{'severity': 0.2960327415385388}
65649,10,quality_fail,{'severity': 0.17532546016403597}
65655,11,quality_fail,{'severity': 0.1845522967107311}
65661,2,quality_fail,{'severity': 0.19165968775985143}
65664,9,quality_fail,{'severity': 0.028538053367959417}
65665,8,quality_fail,{'severity': 0.10988146834148786}
65667,4,quality_fail,{'severity': 0.06561639069068431}
65672,4,quality_fail,{'severity': 0.2560210882757282}
65673,8,quality_fail,{'severity': 0.11280303281805187}
65674,11,quality_fail,{'severity': 0.10902241797274928}
65677,9,quality_fail,{'severity': 0.16148238910611257}
65678,4,quality_fail,{'severity': 0.10328052795336859}
65685,44,breakdown,{'downtime': 294}
65697,5,quality_fail,{'severity': 0.25016330554052657}
65702,23,breakdown,{'downtime': 53}
65703,10,quality_fail,{'severity': 0.13389192710304632}
65709,3,quality_fail,{'severity': 0.16079452794105126}
65710,10,quality_fail,{'severity': 0.22812998850668806}
65711,2,quality_fail,{'severity': 0.1399372038420072}
65720,3,quality_fail,{'severity': 0.25949805576847285}
65721,11,quality_fail,{'severity': 0.1267623835482562}
65724,4,quality_fail,{'severity': 0.14761621667519995}
65739,1,quality_fail,{'severity': 0.16113425101407758}
65739,4,quality_fail,{'severity': 0.07474911691609694}
65742,12,quality_fail,{'severity': 0.18550590771366302}
65744,6,quality_fail,{'severity': 0.23551779845585044}
65761,7,quality_fail,{'severity': 0.17927150261061964}
65763,9,quality_fail,{'severity': 0.10361394013712202}
65766,7,quality_fail,{'severity': 0.1857146666528686}
65767,5,quality_fail,{'severity': 0.06921458139260592}
65771,4,quality_fail,{'severity': 0.11012414718834708}
65780,2,quality_fail,{'severity': 0.2418124172337348}
65780,6,quality_fail,{'severity': 0.2992364959947967}
65791,2,quality_fail,{'severity': 0.3078023282192043}
65791,45,breakdown,{'downtime': 77}
65801,3,quality_fail,{'severity': 0.1480221055544904}
65802,9,quality_fail,{'severity': 0.2455705146554389}
65816,2,quality_fail,{'severity': 0.1898455818178608}
65823,3,quality_fail,{'severity': 0.09386483526633228}
65825,12,quality_fail,{'severity': 0.14958666894582584}
65832,9,quality_fail,{'severity': 0.22796865255385781}
65865,4,quality_fail,{'severity': 0.1007062017075072}
65867,0,quality_fail,{'severity': 0.25575347765099016}
65875,1,quality_fail,{'severity': 0.25829165987983566}
65880,3,quality_fail,{'severity': 0.21139524896241316}
65881,4,quality_fail,{'severity': 0.20890647148237101}
65881,5,quality_fail,{'severity': 0.15093307329870978}
65884,5,quality_fail,{'severity': 0.10786346890323856}
65898,9,quality_fail,{'severity': 0.1833241113175225}
65899,10,quality_fail,{'severity': 0.14203155638867337}
65908,1,quality_fail,{'severity': 0.03739865752758781}
65908,2,quality_fail,{'severity': 0.268544607492872}
65910,9,quality_fail,{'severity': 0.11046598274573127}
65913,4,quality_fail,{'severity': 0.09765671627126357}
65924,4,quality_fail,{'severity': 0.30169763018325835}
65927,5,quality_fail,{'severity': 0.06109133070936869}
65933,5,quality_fail,{'severity': 0.0767751128115941}
65933,6,quality_fail,{'severity': 0.14053199856657314}
65936,1,quality_fail,{'severity': 0.2595252201640268}
65942,9,quality_fail,{'severity': 0.1386472679494518}
65947,11,quality_fail,{'severity': 0.3037973264803465}
65972,2,quality_fail,{'severity': 0.03207316857257704}
65979,6,quality_fail,{'severity': 0.5091591159050591}
65984,11,quality_fail,{'severity': 0.12651569217504602}
65986,0,quality_fail,{'severity': 0.1762524101527981}
65998,10,quality_fail,{'severity': 0.08988551796446874}
66000,4,quality_fail,{'severity': 0.043957327876203926}
66004,15,breakdown,{'downtime': 11}
66009,6,quality_fail,{'severity': 0.17853055318833916}
66014,11,quality_fail,{'severity': 0.16516521563980993}
66016,6,quality_fail,{'severity': 0.19749556900550172}
66026,7,quality_fail,{'severity': 0.07408147294520975}
66030,3,quality_fail,{'severity': 0.3554246092235963}
66032,9,quality_fail,{'severity': 0.1132170837220615}
66037,8,quality_fail,{'severity': 0.2071284842069582}
66039,9,quality_fail,{'severity': 0.21109743693084781}
66040,5,quality_fail,{'severity': 0.31675868765863846}
66043,2,quality_fail,{'severity': 0.22338854950908643}
66049,12,quality_fail,{'severity': 0.2785610734922999}
66052,44,breakdown,{'downtime': 396}
66080,4,quality_fail,{'severity': 0.1250294283618385}
66082,7,quality_fail,{'severity': 0.15974206350284384}
66088,9,quality_fail,{'severity': 0.14282141199639264}
66089,12,quality_fail,{'severity': 0.09708121126471053}
66090,2,quality_fail,{'severity': 0.1620444602960076}
66104,10,quality_fail,{'severity': 0.0641216335175983}
66111,0,quality_fail,{'severity': 0.5484604164879586}
66120,11,quality_fail,{'severity': 0.16282151917389115}
66128,12,quality_fail,{'severity': 0.18361137489537332}
66131,2,quality_fail,{'severity': 0.11854699814233494}
66134,49,breakdown,{'downtime': 760}
66136,11,quality_fail,{'severity': 0.10657252701030882}
66138,10,quality_fail,{'severity': 0.18828391094095034}
66138,33,breakdown,{'downtime': 13}
66139,4,quality_fail,{'severity': 0.18344686640902857}
66143,6,quality_fail,{'severity': 0.05023765471871592}
66144,7,quality_fail,{'severity': 0.28569290822423266}
66144,8,quality_fail,{'severity': 0.2536131377079889}
66147,4,quality_fail,{'severity': 0.1374578066585176}
66155,10,quality_fail,{'severity': 0.04837505228457942}
66156,7,breakdown,{'downtime': 163}
66158,5,quality_fail,{'severity': 0.24627648678832445}
66164,4,quality_fail,{'severity': 0.14637740054064563}
66164,5,quality_fail,{'severity': 0.2156297844399561}
66165,12,quality_fail,{'severity': 0.12375052560096943}
66171,3,quality_fail,{'severity': 0.1325068940203986}
66171,5,quality_fail,{'severity': 0.06003389233940465}
66173,4,quality_fail,{'severity': 0.2955664090814968}
66183,12,quality_fail,{'severity': 0.026874443883388985}
66197,2,breakdown,{'downtime': 48}
66200,5,quality_fail,{'severity': 0.06931018183676861}
66206,9,quality_fail,{'severity': 0.2494370556604626}
66208,9,quality_fail,{'severity': 0.13372144543608258}
66217,9,quality_fail,{'severity': 0.07514601614482364}
66223,11,quality_fail,{'severity': 0.13511912485432}
66239,3,quality_fail,{'severity': 0.02831200914148887}
66239,6,quality_fail,{'severity': 0.24868795979052447}
66242,12,quality_fail,{'severity': 0.003440035540529972}
66245,3,quality_fail,{'severity': 0.2095938855353945}
66255,3,quality_fail,{'severity': 0.193258373120043}
66255,10,quality_fail,{'severity': 0.13519978373324934}
66277,9,quality_fail,{'severity': 0.11891092424997571}
66288,2,quality_fail,{'severity': 0.2696179695982361}
66288,5,quality_fail,{'severity': 0.10143748500582209}
66289,3,quality_fail,{'severity': 0.1576334140060628}
66300,10,quality_fail,{'severity': 0.11774519029878089}
66306,5,quality_fail,{'severity': 0.3390983409683089}
66310,6,quality_fail,{'severity': 0.08594327988222028}
66313,11,quality_fail,{'severity': 0.3099470759978479}
66315,16,breakdown,{'downtime': 89}
66319,4,quality_fail,{'severity': 0.39132969993365635}
66321,1,quality_fail,{'severity': 0.02519495728392864}
66332,6,quality_fail,{'severity': 0.08886854708767729}
66335,9,quality_fail,{'severity': 0.12751068468038526}
66340,1,quality_fail,{'severity': 0.1279115644628749}
66354,8,quality_fail,{'severity': 0.19975134171745348}
66356,1,quality_fail,{'severity': 0.09542090208346099}
66356,10,quality_fail,{'severity': 0.2920803770708995}
66356,11,quality_fail,{'severity': 0.2500451987498353}
66363,5,quality_fail,{'severity': 0.0654841581461385}
66377,32,breakdown,{'downtime': 43}
66381,8,quality_fail,{'severity': 0.22237650034542814}
66384,9,quality_fail,{'severity': 0.14027975335142678}
66385,37,breakdown,{'downtime': 143}
66389,0,quality_fail,{'severity': 0.06462623085048842}
66397,5,quality_fail,{'severity': 0.18275890312225576}
66398,11,quality_fail,{'severity': 0.19763338986829457}
66402,10,quality_fail,{'severity': 0.20205850514113488}
66409,5,quality_fail,{'severity': 0.3250764045930409}
66413,2,quality_fail,{'severity': 0.11728527727231088}
66432,2,quality_fail,{'severity': 0.1264188926680465}
66440,5,quality_fail,{'severity': 0.11195486016396976}
66440,9,quality_fail,{'severity': 0.2963466334288116}
66445,6,quality_fail,{'severity': 0.10531459829727842}
66445,11,quality_fail,{'severity': 0.23397302622709962}
66457,12,quality_fail,{'severity': 0.21615691966165837}
66463,9,quality_fail,{'severity': 0.21132380524936833}
66464,10,quality_fail,{'severity': 0.09148227974897252}
66476,11,quality_fail,{'severity': 0.3769599943595401}
66478,4,quality_fail,{'severity': 0.1452802588632573}
66484,5,quality_fail,{'severity': 0.3082172785366724}
66492,9,quality_fail,{'severity': 0.3005977735092482}
66497,0,quality_fail,{'severity': 0.37906554320872127}
66499,10,quality_fail,{'severity': 0.08511325748888651}
66500,10,quality_fail,{'severity': 0.12843671181948246}
66501,4,quality_fail,{'severity': 0.21877045586738206}
66506,9,breakdown,{'downtime': 62}
66515,5,quality_fail,{'severity': 0.27342874241227294}
66521,3,quality_fail,{'severity': 0.028673483695993603}
66522,4,quality_fail,{'severity': 0.0950326687105915}
66522,20,breakdown,{'downtime': 269}
66523,10,quality_fail,{'severity': 0.29334936605152706}
66525,5,quality_fail,{'severity': 0.20421605198136003}
66535,3,quality_fail,{'severity': 0.3376532834245948}
66540,3,quality_fail,{'severity': 0.06604715322827732}
66540,4,quality_fail,{'severity': 0.19856037150164774}
66543,1,breakdown,{'downtime': 99}
66545,10,quality_fail,{'severity': 0.09903932594656505}
66550,2,quality_fail,{'severity': 0.10889655091167381}
66552,7,quality_fail,{'severity': 0.04370302010103048}
66559,10,quality_fail,{'severity': 0.13995266654616184}
66562,4,quality_fail,{'severity': 0.2868573202754841}
66569,10,quality_fail,{'severity': 0.1563976931302793}
66569,11,quality_fail,{'severity': 0.23102708819947992}
66570,9,quality_fail,{'severity': 0.2506787264226217}
66574,0,quality_fail,{'severity': 0.3523049238261318}
66577,6,quality_fail,{'severity': 0.30875354326629156}
66578,4,quality_fail,{'severity': 0.09685642782106677}
66579,11,quality_fail,{'severity': 0.09296386692600983}
